2007^  Since mid-April CBS has inked partnerships with two dozen partners--from Bebo to Veoh--to syndicate its programming online. CBS also passed on taking an equity stake in the still-unnamed Web-video site that NBC Universal and News Corp. are assembling, because that would mean exclusively syndicating shows with the venture. That stake might be huge down the road, concedes CBS CEO Leslie Moonves. But he says the point of CBS's current moves is not to have one big property with an equity upside 10 years from now. All the Web wisdom in the world won't help CBS if the hits dry up. But CBS's moves are coherent philosophically, and about as in tune with how people behave online as one may expect a traditional company to be. Whether its competitors are teeny or titans, CBS can still walk tall.
2007^  In the Web world, widgets are modules of software that people can drag and drop onto the personal page of their social network or onto a blog. There, widgets typically look like a little window or box, packing a bit of the functionality that you would get with a stand-alone Web site or software package. Widgets also can be storefront windows for selling products and services or digital billoards to which customized ads can be affixed. The land grab comes from the sudden realization by software developers, media companies, and retailers that by widgetizing their programs, news snippets, video clips, and products, they can stake out some prime Web real estate. People are increasingly spending their time with like-minded souls at blogs, online communities, and social networking sites. . In a sense, creating widgets is like unleashing a cloud of benign viruses. They carry your storefront or video clip or ad to anyone's Web page or profile. And those who like them can share them with thousands of people. They multiply, and as they do, they alter the very geography of the Web. That leads some technologists to conclude that these humble bits of code - or applications, as widgets are also known - could turbocharge a third phase in the Internet's development. The scramble began on May 24, when Facebook Inc. announced it would crack open its site and hand over significant economic and distribution power to widget developers. Major companies from media, publishing, technology, communications, entertainment, and retail are jumping on the widget bandwagon. Google Inc., the most powerful force on the Web today, is taking widgets seriously. The e-commerce implications are potentially huge. Instead of simply building a destination site where people come to shop, sellers can use widgets to bring the store to the buyers.
2007^  For the last several years, Finnish handset giant Nokia has been on a furious shopping spree. It spent $60 million on a rival to Apple iTunes called Loudeye, the largest independent music distributor on the Net, and followed that up by acquiring navigation software maker gate5 and media-sharing site Twango. Now it's clear what the buying binge was all about. At an Aug 29, 2007 press conference, Nokia unveiled plans to launch a slew of services for mobile users, starting later this year in Europe and Asia. The scheme includes an online music store aimed at the 200 million music-capable Nokia mobile phones already on the market, an interactive multiplayer game service, and a new venue for Nokia handset users to swap photos, videos, and music. It's the most ambitious bid by a phonemaker to spin profits out of content and services.
2007^  There's a reason why Amazon hasn't done much to sell books, movies, or music in digital form, even after acquiring Paris-based Mobipocket in 2005 and unveiling its internally built Unbox movie-download service in 2006. These ventures are still more an investment in the future than a near-term profit engine. Amazon's toe-in-the-water approach may seem odd, considering how it helped pioneer online shopping in the mid-1990s. You might think that fulfilling orders for digital media would be more efficient than pulling CDs off shelves, boxing them, and handing them over to UPS for delivery. But as long as digital music and e-books come with heavy restrictions on how and where consumers can use them, the market will be limited and rights holders will have the power to shake down sellers. For Amazon, there's still much more money to be made shipping real stuff.
2007^  Having shifted much of their advertising budgets from print to online, big consumer-brand companies are increasingly attaching ads to selected words on newspaper and other media Web sites. So-called in-text advertising, purchased by companies such as Ford, Intel, and Microsoft, pops up in small windows when a reader moves a cursor over highlighted, double-underlined words in a story. Pausing over a link produces a bubble containing written pitches, voiceover, or even video. This year the Web sites of several Gannett newspapers, including The Indianapolis Star, The Arizona Republic, and the Reno Gazette-Journal, began using in-text ads. New York City-based Vibrant Media, one of the leading firms that specializes in selling in-text advertising, has nearly doubled the number of publishers showing its ads in the past year. The ongoing shift of ad dollars from print and TV to the Web has increased pressure on publishers to try unconventional formats.
2007^  Online video sites are now scaling back their focus on user-generated clips. What they want now is professionally produced programming. More than 57% of U.S. Internet users say they have watched or downloaded online videos, according to a July study by the Pew Internet &amp; American Life Project. But they're shunning home videos in favor of news and movie trailers, followed by comedy bits, music videos, and television shows, according to a study by Burst Media. Some advertisers will pay $60-plus per 1,000 views to place their ads inside professional video content, says Suranga Chandratillake of blinkx. Ads on user-generated videos, on the other hand, go for as little as $7 per 1,000 views, says Chandratillake. Meanwhile, Hollywood is flooding the Web with slick new shows, produced specifically for the Net.
2008^"  According to Dave Morgan, founder of ad network Tacoda, the most successful ad format for Web video sites has been display ads that run near video clips. Like all big online players, Google has invested serious time and dollars (the $3.1 billion DoubleClick deal, for instance) in beefing up its display-ad capabilities. YouTubers point out that most of their key ad formats - including the ""overlay"" format, which places an ad over a small portion of a video without interrupting it - have been available only since August. At ad agencies, Web video ads can be subject to tug-of-wars and turf battles between TV buyers and digital buyers. YouTube is holding contests in which users upload videos to a sponsor's page and thus, ideally, generate heat and page views for ad messages."
2008^  The latest tech darling has arrived, and it goes by the name of FriendFeed. Silicon Valley is buzzing about the seven-month-old startup, which offers a promising if somewhat messy new Internet service. Part of the interest comes from the blue-ribbon pedigrees of its founders, including Google alums Paul Buchheit and Bret Taylor, who honchoed Gmail and Google Maps. But just as much of the hullabaloo stems from how the founders are addressing a growing issue online: the balkanization of the Web. People are socializing on networking sites such as Facebook and MySpace and sharing pictures and videos on Web sites including Flickr and YouTube. But all these activities have been walled off from one another, like separate digital worlds. To keep track of friends and colleagues, you have to log in and out of different services constantly. FriendFeed is one of the first major efforts to break down these walls. With the startup's service, subscribers can pull together on one Web page everything their friends and colleagues are doing on more than 30 Web sites.
2008^  No fewer than six manufacturers of high-definition televisions, including Hewlett-Packard, Panasonic, Sony, and Samsung, are introducing sets this year that stay permanently connected to your home broadband network and fetch everything from sports scores and weather to videos, movies, and photos you've stored online. With all this content finally coming to the big screen in the living room, why ever leave home? Blockbuster still has a ton of movie offerings that aren't available anywhere on the Net. And people who want everything on one screen can use any number of stand-alone devices, such as Apple TV, PlayStation 3, and Xbox 360. Plug one of these, or almost any laptop, into an ordinary digital TV and you'll be able to browse YouTube or access movie stores. The difference is, the new TV sets make the process easier and cheaper.
2008^  Nearly a year ago, NBC Universal and News Corp. launched a video site called Hulu. The Web cognoscenti scoffed at two Old Media dinosaurs taking on YouTube. But the derision has abated of late. Thanks to a huge library, Hulu is attracting millions of viewers and signing up advertisers like Bank of America, Best Buy, and Nissan. In effect, NBCU and News Corp. gambled that people are willing to watch full-length TV shows and movies online. In the Age of YouTube, that's a contrarian position. The Web video king has become ubiquitous with clips rarely more than five minutes long. YIn effect, NBCU and News Corp. gambled that people are willing to watch full-length TV shows and movies online. In the Age of YouTube, that's a contrarian position. The Web video king has become ubiquitous with clips rarely more than five minutes long. Hulu did something else unusual. Rather than forcing people to come to its site, it cut deals with portals like AOL, Comcast, MSN, and Yahoo! to show Hulu-branded video on their sites.
2008^  MTV Networks (MTVN) operates more than 5,000 mobile, console, and online games and virtual worlds - many of them based on TV shows such as MTV's The Real World and Nickelodeon's SpongeBob SquarePants. MTVN has even cut a deal to develop new titles with Hollywood uber-producer Jerry Bruckheimer of CSI and Armaggedon fame. And this isn't just about kids. The network is keen to hook the growing ranks of so-called casual gamers, including women old enough to have a couple of teenagers in the house. Total time spent gaming online hit 11.4 billion minutes in December, up 27% over the previous year, according to Web-traffic tracker comScore. Only e-mail and shopping keep people online longer nowadays. MTVN started to ratchet up its game strategy three years ago with a series of acquisitions. The company has plowed $800 million into properties that appeal to a range of ages. MTVN doesn't break out its gaming ad revenues but says it has signed up dozens of advertisers. MTVN has been putting product placements in its TV shows for years. Now it's doing the same thing online.
2008^"  Frustrated by the usual fix-it options - obediently waiting on hold with Bangalore, gamely chatting online with a scripted robot - more consumers are rebelling against company-prescribed service channels. After getting nowhere with the call center, these consumer vigilantes are sending ""e-mail carpet bombs"" to the C-suite, cc-ing the top layer of management with their complaints. When all else fails, a plucky few are going straight to the top after uncovering direct numbers to executive customer-service teams not easily found by mere mortals. And of course, they're filling up the Web with blogs and videos, leaving behind venom-spewed tales of woe. Behind the guerrilla tactics is a growing disconnect between the experience companies promise and customers' perceptions of what they actually get. Consumers already pushed to the brink by evaporating home equity, job insecurity, and rising prices are more apt to snap when hit with long hold times and impenetrable phone trees. A swell of corporate distrust - exacerbated by high executive pay, accounting lapses, and the offshoring of jobs - has people feeling more at odds with companies than ever before. Technology is aiding the uprising, empowering consumers to do much more to make themselves heard. Add a powerful media voice and a provocative site title to a blog, and it can have extraordinary impact. The biggest challenges in customer service may be dealing with consumers who are hard to mollify. For some, the sting of a bad experience cuts so deep that it transforms them from a merely upset customer into an activist no longer just looking for a refund. A recent study by market research firm Yankelovich finds that more than half of American adults think they know more about the products and services they shop for than the people helping them in the stores."
2008^  It's April, and Microsoft's top U. S. salesman for online advertising, Keith Lorizio, is visiting clients in New York City. In a midtown office tower, he sits down with Nicholas Utton, the gregarious chief marketing officer at online broker E*Trade. Utton is plenty impressed with Microsoft's technology, and he's a big advertiser on the company's MSN Money site. But when it comes to Internet search sites, the largest and most lucrative advertising market online, Utton makes it clear that Microsoft is, as he sees it, way behind front-runner Google. They're not getting much of our search dollars, he says. Lorizio's pitch just got even tougher. On May 3, Microsoft CEO Steven A. Ballmer withdrew his offer for Web giant Yahoo!, the No. 2 power in online ads, after the two sides failed to agree on a price. Ballmer had said that the proposed acquisition, which valued Yahoo at $47.5 billion, was the best way for Microsoft to gain the scale necessary to compete against Google for online advertising dollars. Now, after three months of talks, it looks as though Microsoft and Yahoo will be left trying to catch Google on their own, at least for now. It may be impossible to catch Google in search advertising. But Microsoft has a fighting chance on several other fronts. Perhaps most important is display advertising, the colorful banner and video ads that run at the top or along the side of Web pages.
2009^"  The main backers of the long-awaited music site, Vevo, which was launched December 8th (Universal Music, Sony Music Entertainment, and EMI Group) hope Vevo will help turn around the sagging recording industry. For years record labels saw music videos as just another tool to sell CDs. Now, with album sales down more than 52% since their peak in 2000, the industry sees videos as a potential advertising gold mine--or at least a silver mine. Vevo's goal, says CEO Rio Caraeff, is to ""enhance"" music fans' experience by providing a central location for premium quality videos as well as bonus materials about the artists and their songs. Vevo, which has its own YouTube channel, is the music industry's version of Hulu, the TV and movie site operated by NBC, Fox, and ABC. Of course, Hulu isn't making money, though there are differences between the models. Some 20 advertisers signed on for Vevo's launch. Warner has a different approach. It believes Vevo's portal-like service diminishes the only brands that matter in music: the artists."
2009^  The two thirtyish founders of Web video production company EQAL, Miles Beckett and Greg Goodfried, are too media-savvy to boast they've cracked the code for minting big hits from serialized short online videos. Nevertheless, this is what their business (say equal) is based on, and it's why CBS is paying them to create a Web series offshoot of the network's upcoming mystery show Harper's Island. Goodfried and Beckett envision four ways for EQAL to make a buck: original online series that generate ad and sponsorship deals; doing work-for-hire for the likes of CBS; licensing its series abroad; and providing its tech platforms for videobloggers who've scored success on YouTube and want to start their own sites. Those ancillary streams are now important, Goodfried concedes, since selling ads and sponsorships around EQAL's original work just got tougher: What we do is the R&amp;D side of marketing, and everyone is cutting that in the short term.
2009^  For all its success selling text ads alongside search results, Google can't seem to make a go of it anywhere else in the ad world. In its hunt for new growth, the search giant is redoubling efforts to grab a bigger piece of the largest online ad market it doesn't control: display ads, the pictorial banners and videos that account for more than a third of the $40 billion online ad market. Google faces a tough challenge. Yahoo! and Microsoft's MSN have a huge lead in display ads, largely because they can put ads on their own pages of content, like Yahoo Finance and MSN Money. Google hopes to place more display ads on its YouTube site as well as on thousands of partner sites, from small blogs to The New York Times. Google will begin demonstrating what may be its most potent weapon in this emerging battle: an overhauled version of the advertising exchange that it picked up in the $3.2 billion acquisition of DoubleClick. The exchange is part of Google's overriding goal to make display ads, which can be expensive to create and complex to manage, so easy that even the smallest businesses can use them. Still, the exchange won't be an instant game-changer. Since exchanges require a new mindset at agencies and publishers, they may take time to catch on widely, says Mike Walrath, founder of Yahoo's Right Media exchange. And some think anything but search gets short shrift inside Google.
2009^  The thing about Web video, of course, is that anyone can do it. Shoot it, edit it, distribute it on YouTube and other outlets--done. Assuming, of course, that distribute means put it alongside zillions of similar things. This is partly why building a Web video business is tough, as even showbiz vets have discovered. Unless you invert aspects of the traditional model, as a two-year-old Santa Monica (Calif.) Web video outfit called Deca does. Deca, an acronym for Digital Entertainment Corp. of America, is exploring several ways to produce Web series in unusually marketer-centric ways.
2009^  Hulu was launched in 2007. Each month the site's 1,700-title catalog of TV shows and movies attracts nearly 40 million viewers--people who will endure a couple of commercials per sitcom (vs. eight or more on TV) in exchange for the luxury of being able to watch a show for free, just one day after it airs on network TV. Those days may now be coming to an end. NBC, Fox, and ABC, the broadcasters that control Hulu, are warming to the idea of charging for at least some content. Hulu is expected to start testing subscription tiers for its programs in the new year, according to those who have worked with the Los Angeles company. The site may be No. 2 after YouTube in number of videos streamed, according to comScore, but analysts expect Hulu to lose $33 million this year. The betting among analysts is that sooner or later Hulu will ditch its open model in favor of a closed one.
2009^  On Feb. 3, Sony Pictures Home Entertainment is going to make an honest man of me. Finally I will be able to buy a legal DVD of one of my favorite movies, Carol Reed's 1959 Our Man in Havana. But there's still no rhyme or reason to what films are available in any digital form. If, for example, you happen to have a videotape player around, you can watch an old VHS version of The African Queen. But you can't buy it on DVD or download it from any of the Hollywood-sanctioned online services. The basic problem is that Hollywood is attempting to preserve an analog business model in a digital age.
2009^  Maximum Entertainment, a production company that makes video ads. Maximum's pitch, to marketers and ad agencies that might be interested in hiring it, revolves around the company's stable of directors, almost all of whom come from the world of film. The Internet continues to rework most long-held assumptions about media and marketing, but many advertisers, rightly or wrongly, still spend serious sums to ensure they get beautiful images. There are ego issues associated with hiring famous directors - all marketers think their products are stars - but the real dividends come from unusually memorable ads. Maximum's trump card is its knack for attracting well-known directors who are new to shooting ads. In its most idealized form, a company like Maximum solves two problems. It produces commercials for recession-battered advertising agencies that have cut back on in-house production. And it provides revenue to directors who make the sort of small movies that are cherished by the cognoscenti but rarely do boffo box office. The likes of Maximum represent one more way in which the decay of older business models spreads out monies, and opportunities, to new-style players.
2009^  Thanks to the Web, companies have direct online access to consumers. Take that fact, stir in the surfeit of unemployed journalists (or fearful employed ones searching for safer perches), and you get novel kinds of businesses forming around news and media professionals. Kaspersky Lab, a Moscow-based company that sells anti-virus software, launched Threatpost.com on Mar. 11. The site, which focuses on computer and Internet security, aggregates articles and videos from across the Web. It employs two journalists to blog, edit the site, and produce its podcasts. Moving into media is an odd step given the wholesale carnage afflicting all sectors of that industry these days. But privately held Kaspersky is not after a media business. It's not selling ads on the site, though it may run promotions for business partners. Threatpost, says Kaspersky's chief marketing officer, Randy Drawas, is not a profit-generating enterprise. Rather, the company wants in on the public discourse concerning the issues its business revolves around. To sidestep concerns about favoritism, we draw the line at product news and reviews, says its editor Ryan Naraine, a tech journalist hired by Kaspersky in May 2008 as a public-relations staffer.
2009^"  The ""real-time Web"" is the term coined to describe the exploding number of live social activities online, from tweets to status updates on Facebook to the sharing of news, Web links, and videos on myriad other sites. It's also a whole new field of dreams for entrepreneurs and investors. Amid the downsized remains of Web 2.0, with online advertising and e-commerce in a drought, they're viewing the real-time Web as the Internet's Next Big Thing. The emerging sector is so new, and its boundaries so fuzzy, that it's difficult to know how much money has been sunk into how many firms. But many dozens of startups are staking claims and drawing interest from investors. ""Real-time"" is actually a bit of a misnomer. Most of this activity doesn't truly occur in real time, the way talking on the phone does, and social gestures such as sharing links with friends are just as important a part of the appeal as immediacy. These gestures--often accompanied by data from people's profiles on social networks, such as where they live or their age--hold the key to the real-time Web's moneymaking potential. Established search engines have no intention of falling behind."
2010^  Earlier this summer the Web analytics company TubeMogul released a study estimating that the top indie video producers on YouTube earn north of $100,000 in annual advertising revenue alone. Although the video-sharing site may not be minting millionaire entertainers yet, six-figure incomes are within reach for the most industrious creators. So far in 2010, Rhett McLaughlin and Link Neal, the 32-year-old comedians known professionally as Rhett &amp; Link, videos have averaged 119,457 views per day, according to TubeMogul. What really sets them apart -- lots of YouTube celebrities have more daily views -- is their leadership in doing branded integration, says David Burch of TubeMogul. By branded integration, Burch means sponsorships. For most, the YouTube partner program does not provide enough to survive on. So video makers hustle on multiple fronts: They sell T-shirts and mugs to fans on their YouTube pages. Musicians use videos to sell songs on iTunes and tickets for live gigs.
2010^  Google has long been criticized for relying too heavily on one source of revenue, but it may soon have its first billion-dollar business outside of search advertising. Analysts predict revenues from the company's display advertising business will rise as much as 40% this year, to slightly more than $1 billion. Most of that business will come from selling video and banner ads on YouTube, which Google acquired in 2005.
2010^  Ever since a mid-level engineer at Apple left a prototype iPhone in a Silicon Valley bar on April 18, the tech world has been consumed with the ensuing drama. Apple wouldn't comment for this story, and there's no way of knowing whether the prototype will ever get to market. Yet the device has generated excitement about mobile video communications. Expect a wave of new video-communication technology by Christmas. Skype, based in Luxembourg, plans to introduce a version of its online video-chat service for cell phones. Logitech general manager Eric Kintz says his company will introduce a cell-phone version of its Vid videoconferencing service by the end of the year. Meanwhile, an obstacle to consumer acceptance of earlier generations of videophones was the thought of being seen in a bathrobe or without makeup. And the current generation of Twittering, YouTube-ing over-sharers has fewer privacy concerns.
2010^  On June 30, 2010 the Homeland Security Dept.'s US Immigration &amp; Customs Enforcement arm used a vacant sound stage at Walt Disney Studios in Burbank, CA, to announce the seizure of nine Web sites with names like NinjaVideo.net and thepiratecity.org that allegedly traffic in illegal movie downloads. Hollywood may also get a big win in the pending financial reform legislation that will reshape the regulation of derivatives. Hollywood's biggest win so far has been on movie piracy. Major movie studios and the industry's lobbying group have been generous Democratic Party campaign contributors. Hollywood still has big policy priorities on its agenda. Major movie studios were disappointed by a federal court decision on June 24, 2010 that sided with Google in a lawsuit filed by Viacom alleging that Google's video-sharing Web site, YouTube, did not act quickly enough to take down copyright-infringing content.
2010^"  On the Internet, everyone can hear you scream - including your boss. When 25-year-old Brian Maupin posted a goofy cartoon to YouTube about an interaction between an imbecilic, iPhone-lusting customer and a salesman at an imaginary ""Phone Mart,"" he just wanted to make people laugh - and vent frustration from his job selling mobile gear at a Best Buy in Independence, Mo. Maupin posted the video on June 24, 2010. On July 2, 2010, Best Buy told Maupin that the videos disparaged the company and some products it sells. They asked him to take down the videos; he removed the two that mentioned Best Buy, leaving up the EVO-vs.-iPhone parodies. Maupin was suspended, and a store manager told him he would probably lose his job. Best Buy's negative reaction to a viral video created by an employee may help jump-start the cartoon maker's graphic arts career."
2010^  Bob Iger, the CEO of Walt Disney, wants to acquire social games and other online services that come with established customers and talented creators - and can help sell Disney's famous brands. Since paying $350 million for the kids' social network Club Penguin, Disney has purchased Wideload Games, whose founder helped create Microsoft's hit Halo franchise. The entertainment giant acquired Tapulous, a publisher of music-related games for Apple's iPhone. On Jul 27, 2010, Disney made its biggest video game bet yet, agreeing to pay $563 million for privately held Playdom, the Mountain View, CA maker of Sorority Life and Mobsters, which are played on Facebook, MySpace, and mobile phones. If Playdom meets performance targets over time, its founders and investors may receive an additional $200 million. Iger says the buy-don't-build approach is what drove some earlier acquisitions.
2010^"  Cities and towns across the country, hungry for better broadband, are trying to grab Google's attention. The Mountain View company said last month it's planning a new Internet service of 1 gigabit per second, or about 20 times faster than the speediest offering from Verizon Communications. Richard Whitt, Google's Washington telecom and media counsel, says the company may spend ""hundreds of millions"" on the effort, which will involve stringing fiber-optic lines into homes in a small number of cities. If American Net service gets faster, people will likely spend more time watching videos or playing games online, providing Google fresh ways to expand its advertising business."
2010^  Amanda Dorsey, a 28-year-old unemployed writer and editor in Florida, is one of about 100,000 people in CrowdFlower's on-demand workforce who have taken pay in virtual rather than real dollars, says CEO Lukas Biewald, who also pays with the real stuff. Virtual cash can be used to buy seeds or weapons to play FarmVille, Mafia Wars, or other popular games on social media sites like Facebook. Players accumulate virtual money by earning points within a game or by converting real dollars into pretend currency. CrowdFlower pays to place help-wanted ads within such games as FarmVille, created by Zynga. People who answer the ads with companies that have online tasks to dole out are then placed by CrowdFlower, which gets compensated by those companies in real, green money. CrowdFlower pays on a per-task basis, at a rate set by the companies that hire it to find workers.
2010^  Akamai Technologies is the leader in the booming business of helping Web sites stream content. Researcher comScore estimates that people watched 35.7 billion online videos in June in the US, up from 19.5 billion a year earlier. Akamai was the best-performing stock in the S&amp;P 500 this year up to Jul 28, climbing 74%. That is when investors did a U-turn, sending Akamai down by 13% over two days. The causes of the drop are Moore's Law -- the number of transistors on a chip doubles every 18 months, making computers cheaper and more powerful over time -- and competition. Paul Sagan, Akamai's CEO, says price wars do not mean commoditization. The most promising area of growth, Sagan says, may be high-definition video, which has just started arriving on PCs.
2010^  On Sep 14, Twitter unveiled a redesign of its home page. The new look displays photos, videos, maps, and other extras in the stream of content. Users raved: A scan of Twitter updates about the redesign revealed mostly glowing comments about the new features. A whole ecosystem of companies has sprung up around the service, which allows its 145 million users to send 140-character messages, or tweets. Although the number of companies building third-party applications has grown large, the vast majority of them still generate little revenue. Twitter's recent moves have outside developers worried that a bigger, better Twitter will mean fewer opportunities for them. One reason for the worry among developers and investors is that Twitter does not do a good enough job of broadcasting its intentions. CEO Evan Williams says the redesigned home page will boost the number of Twitter users, which will be good for its partners.
2010^  It might be called the PlayBook, but the new tablet computer from BlackBerry maker Research in Motion (RIM) is all about business. The device, introduced by co-CEO Mike Lazaridis in San Francisco on Sep 27, will go head-to-head with Apple's iPad. The PlayBook boasts several features the iPad lacks, including front- and rear-facing cameras for teleconferencing and the ability to play online videos made with Adobe's Flash technology. It is also smaller and lighter, and comes with the same security features that made the BlackBerry popular with governments and corporations. RIM has yet to announce prices and says the first version of the device will access the Web from a Wi-Fi hotspot or by wirelessly connecting through a BlackBerry via Bluetooth technology.
2010^  The new Apple TV has been shrunk to a quarter of its former size, the price has been slashed from $229 to $99, and, most important, it no longer includes a hard disk to store video. Apple TV is now built around its ability to use your home Wi-Fi network to stream high-definition movies and shows, photos, and music -- from online sources or your computer -- to your television. Apple TV's 720p-quality video provides a consistently crisp, smooth picture, with none of the stuttering that sometimes mars streamed content. The one blemish was that the device occasionally grossly overstated how long it would take to begin watching a movie after selecting it. Apple TV may turn out to be a Trojan Horse -- a deceptively simple gadget that, once in the home, expands its functionality until it takes control of everything.
2010^  As a senior research scientist with Adobe Systems' Photoshop Group, Todor Georgiev is experimenting with plenoptic lenses. His plenoptic lens is actually an array of thousands of micro-lenses carved into a silicon wafer. With one shutter click, it captures thousands of variations -- different exposures or depths of field, for instance -- of the same image. Working with Andrew Lumsdaine, a computer scientist at Indiana University, he has built specialized software to interpret plenoptic photos and enable after-the-fact alterations. In an online video demonstrating the technology, Georgiev projects a picture of a field with a young girl in the foreground and beehives off in the distance. It is a stepping-stone on the way to Georgiev's goal of designing a camera that can capture all available optical data with a single click of the shutter.
2010^  For more than a decade, a public-service television campaign from the UK's Transport Department has relied on cartoon hedgehogs to teach street safety to kids aged nine to 13, the group of pedestrians most likely to be killed or injured by autos. In 2007, the British government turned to Kati London, a producer at game-design studio Area/Code in New York City. For the UK, London and her team built a game called Code of Everand, which launched in 2009. Everand's 170,000 users play as Pathfinders navigating a dangerous fantasy world. The game is filled with subtle cues to encourage street safety. The government has commissioned an independent evaluation of the game's impact that is due in spring 2011.
2010^  Zynga's latest title, CityVille, is scheduled to begin its rollout at 6 P.M. Pacific on Nov 17. Privately held Zynga helped define online social games, the programs played by hundreds of millions of users with their friends on Facebook and other social networks. With social games on track to become a $2.2 billion industry by 2012, according to ThinkEquity analyst Atul Bagga, and contenders like Walt Disney and Electronic Arts buying their way into the business through acquisitions over the past year, the pressure is on to make CityVille the new addiction for online gamers. CityVille borrows heavily from SimCity, the classic urban simulation game. Users pave roads and lay railroad tracks to create virtual towns; residents are little computer-controlled characters that walk and drive to and fro. The goal is to increase the population of the town by building more and more sophisticated industries: Small shops become retail empires, villages become metropolises.
2010^"  The Logitech Revue, the new Google TV gadget, is a set-top box for those who do not mind stumbling over an occasional ""page not found"" message on their big-screen television or changing channels with a keyboard. The $299 Revue's remote control is a full-sized wireless keyboard. Google TV is a software that provides a single interface to the video universe and locates shows whether they originate with a cable or satellite provider, paid online services, or free sites. Besides the Revue, Google TV is built into a line of Sony TV models and one of its Blu-ray players. The idea behind Google TV is a good one. The problem is that the world of video is a wild and woolly place, and Google TV falls short of being able to tame it."
2011^  Founded in 2009, Kickstarter is an online fundraising platform for creative projects. Musicians, designers, filmmakers, and other artists craft a short pitch, usually a video, post it on the site, and set a fundraising target and a time frame. If the project meets its goal, Kickstarter, a for-profit company, takes a 5% cut and the creator gets the rest. Kickstarter has emerged as a legitimate option for financing independent films, where a six-figure project is on the low end. So far, the company has raised more than $21 million from nearly 240,000 backers for 2,443 films, according to co-founder Yancey Strickler. He says six films have crossed the $100,000 mark. Independence is one of Kickstarter's main advantages over the typical filmmaker fundraising road show.
2011^  In 2006, Adam Beguelin sold his startup, a video-search site called Truveo, to AOL for $50 million. Then he decided to pack up his family and move to Vietnam for a year of kite-surfing and cultural exploration. He is now back in the US and working on Sensr.net, a site that makes it easy to view, share, and store video feeds from network cameras, which connect to the Internet without need for a PC. Sensr monitors video from such cameras using any Internet-connected device. The site stores an unlimited amount of low-quality video and for a small monthly fee will start keeping high-definition feeds later this year. Beguelin says his service, which will also make it easy to share videos on YouTube, Facebook, and Twitter, is about socializing these devices.
2011^  Deborah Lloyd, creative director of Kate Spade New York, has turned around Kate Spade by infusing it with her own quirky sensibility. A brand once best known for minimalist, angular handbags coveted by 40-year-old suburban moms today has a hipper take aimed at urban professionals between the ages of 26 and 36. Sales have doubled to $185 million since Lloyd arrived three years ago, helping make Kate Spade the best performer of Liz Claiborne's collection of brands. Lloyd and Craig Leavitt, the company's chief executive officer, devised a strategy that included bringing out more collections each year and expanding overseas, especially in China and Japan. Lloyd and Leavitt have boosted marketing to a younger crowd with the requisite Facebook page, Twitter feed, and YouTube videos.
2011^"  Even in the present era of 10,000 niches, mass customization, and the ""long tail"" -- of companies selling fewer items from a far vaster inventory -- people are, arguably, governed more than ever by what's popular. Thanks to the Internet's ability to rank everything, one can dwell almost exclusively in the world of trending Twitter topics, of top-reviewed restaurants, of Amazon.com bestselling books, of the cutest cute-cat YouTube videos. News sites all feature tallies of the Most Read, Most E-mailed, and Most Commented On articles -- creating a self-reinforcing conversation. This article presents the results of a survey on persons, products, or trends that experienced the greatest commercial growth or surge in popularity during 2010, or between last year and this one. The entries are plotted based on a relevant number along a scale beginning at zero and running to 14,594,874,110,347."
2011^  Where's My Water?, the new mobile game from Walt Disney, stars Swampy, an alligator who lives in an underground sewer. Players swipe their fingers across an iPhone screen to guide water into his tub while dodging toxic sludge and collecting rubber duckies as prizes. With the 99 cents app, also available for the iPad, the House of Mickey is attempting to do something it has never done before: spin a multimillion-dollar franchise out of a character that made his debut on a 3.5-inch screen. Disney already has Swampy's career plotted out. A 12-episode animated series will air on Disney.com and on YouTube sometime in the first quarter of 2012, part of a recent deal that will have the two companies spend as much as $15 million on co-branded content.
2011^"  Using a palm-size MicroConsole adapter hooked up to the television and home network, a person can play ""in the cloud"" over the Internet, with the games actually running on powerful servers that might be 1,000 miles away. OnLive has the potential to be disruptive, maybe even revolutionary, technology. The $99 adapter plugs into a high-definition port in the television, and comes with a wireless handheld controller and one game. The system does not work over Wi-Fi, so a hardwired Internet connection is required. Hard-core gamers debate whether OnLive's response times are fast enough and whether graphics look as good as they do on a dedicated console. Because OnLive is a service and not just hardware, it offers some cool additional features."
2011^  Online ads have been around since the dawn of the Web, but only in recent years have they become the rapturous life dream of Silicon Valley. Arriving on the heels of Facebook have been blockbusters such as the game maker Zynga and coupon peddler Groupon. Once again, 11 years after the dot-com-era peak of the Nasdaq, Silicon Valley is reaching the saturation point with business plans that hinge on crossed fingers as much as anything else. There's always someone out there crying bubble, it seems; the trick is figuring out when it's easy money -- and when it's a shell game. No one is suggesting that the top tier of ad-centric companies is going down should the bubble pop. As for the next tier or two down, where a profusion of startups is piling into every possible niche involving social networking and ads -- the fate of those companies is anybody's guess.
